ano;semana_epidemiologica;fecha_inicio_semana_epidemiologica;grupo_etario;departamento_residencia;n_notificaciones;n_confirmados_probables_fis;n_confirmados_por_laboratorio;n_internados_fecha_internacion;n_internados_uti_fecha_internacion;n_fallecidos_confirmados_por_laboratorio
2023;13;2023-03-26;[10,20);COMUNA 10;51;51;41;3;0;0
2023;13;2023-03-26;[20,30);COMUNA 10;62;61;48;1;0;0
2023;13;2023-03-26;[30,40);COMUNA 10;36;43;19;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 10;69;62;42;0;0;0
2023;13;2023-03-26;[50,60);COMUNA 10;47;42;28;2;0;0
2023;13;2023-03-26;[60,70);COMUNA 10;29;37;27;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 10;18;24;20;1;0;0
2023;13;2023-03-26;[80,90);COMUNA 10;7;7;6;0;0;0
2023;13;2023-03-26;[90,100);COMUNA 10;0;2;2;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 11;5;11;7;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 11;41;45;34;0;0;0
2023;13;2023-03-26;[20,30);COMUNA 11;38;45;36;0;0;0
2023;13;2023-03-26;[30,40);COMUNA 11;35;47;32;1;0;0
2023;13;2023-03-26;[40,50);COMUNA 11;54;50;37;0;0;0
2023;13;2023-03-26;[50,60);COMUNA 11;55;56;40;1;0;0
2023;13;2023-03-26;[60,70);COMUNA 11;36;37;32;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 11;24;20;17;0;0;0
2023;13;2023-03-26;[80,90);COMUNA 11;6;8;7;0;0;0
2023;13;2023-03-26;[90,100);COMUNA 11;2;1;1;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 12;1;1;1;1;0;0
2023;13;2023-03-26;[10,20);COMUNA 12;6;8;5;0;0;0
2023;13;2023-03-26;[20,30);COMUNA 12;8;7;4;0;0;0
2023;13;2023-03-26;[30,40);COMUNA 12;12;9;6;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 12;12;11;9;0;0;0
2023;13;2023-03-26;[50,60);COMUNA 12;12;5;4;0;0;0
2023;13;2023-03-26;[60,70);COMUNA 12;9;8;7;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 12;8;5;5;2;0;0
2023;13;2023-03-26;[0,10);COMUNA 13;8;1;1;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 13;8;3;3;0;0;0
2023;13;2023-03-26;[20,30);COMUNA 13;23;12;9;0;0;0
2023;13;2023-03-26;[30,40);COMUNA 13;20;14;11;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 13;23;12;8;0;0;0
2023;13;2023-03-26;[50,60);COMUNA 13;12;6;5;0;0;0
2023;13;2023-03-26;[60,70);COMUNA 13;8;6;6;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 13;7;6;4;0;0;0
2023;13;2023-03-26;[80,90);COMUNA 13;3;0;0;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 14;9;5;2;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 14;30;25;19;0;0;0
2023;13;2023-03-26;[20,30);COMUNA 14;36;30;18;1;0;0
2023;13;2023-03-26;[30,40);COMUNA 14;36;36;23;3;0;0
2023;13;2023-03-26;[40,50);COMUNA 14;38;35;24;1;0;0
2023;13;2023-03-26;[50,60);COMUNA 14;17;14;12;0;0;0
2023;13;2023-03-26;[60,70);COMUNA 14;23;17;14;2;1;0
2023;13;2023-03-26;[70,80);COMUNA 14;14;16;11;2;0;0
2023;13;2023-03-26;[80,90);COMUNA 14;5;4;2;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 15;10;5;4;1;0;0
2023;13;2023-03-26;[10,20);COMUNA 15;6;6;6;0;0;0
2023;13;2023-03-26;[20,30);COMUNA 15;18;21;17;1;0;0
2023;13;2023-03-26;[30,40);COMUNA 15;23;17;12;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 15;29;29;20;1;0;0
2023;13;2023-03-26;[50,60);COMUNA 15;8;11;8;0;0;0
2023;13;2023-03-26;[60,70);COMUNA 15;11;12;7;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 15;8;5;5;0;0;0
2023;13;2023-03-26;[80,90);COMUNA 15;1;2;2;0;0;0
2023;13;2023-03-26;[90,100);COMUNA 15;1;0;0;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 2;2;2;2;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 2;3;1;1;0;0;0
2023;13;2023-03-26;[20,30);COMUNA 2;12;5;4;0;0;0
2023;13;2023-03-26;[30,40);COMUNA 2;13;8;6;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 2;8;5;4;1;0;0
2023;13;2023-03-26;[50,60);COMUNA 2;7;5;5;0;0;0
2023;13;2023-03-26;[60,70);COMUNA 2;3;2;2;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 2;6;3;1;1;0;0
2023;13;2023-03-26;[80,90);COMUNA 2;3;1;1;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 3;3;1;1;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 3;2;3;3;0;0;0
2023;13;2023-03-26;[20,30);COMUNA 3;13;6;4;0;0;0
2023;13;2023-03-26;[30,40);COMUNA 3;9;10;9;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 3;8;4;4;0;0;0
2023;13;2023-03-26;[50,60);COMUNA 3;10;10;7;0;0;0
2023;13;2023-03-26;[60,70);COMUNA 3;3;3;3;0;0;0
2023;13;2023-03-26;[80,90);COMUNA 3;1;0;0;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 4;6;3;3;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 4;16;16;11;2;0;0
2023;13;2023-03-26;[20,30);COMUNA 4;13;15;12;0;0;0
2023;13;2023-03-26;[30,40);COMUNA 4;23;22;20;1;0;0
2023;13;2023-03-26;[40,50);COMUNA 4;16;19;16;0;0;0
2023;13;2023-03-26;[50,60);COMUNA 4;10;9;8;1;0;0
2023;13;2023-03-26;[60,70);COMUNA 4;8;4;4;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 4;3;3;3;0;0;0
2023;13;2023-03-26;[80,90);COMUNA 4;1;1;1;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 5;3;1;1;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 5;6;1;1;0;0;0
2023;13;2023-03-26;[20,30);COMUNA 5;9;8;5;0;0;0
2023;13;2023-03-26;[30,40);COMUNA 5;18;11;8;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 5;17;9;8;2;0;0
2023;13;2023-03-26;[50,60);COMUNA 5;6;7;6;1;0;0
2023;13;2023-03-26;[60,70);COMUNA 5;9;5;4;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 5;3;4;2;0;0;0
2023;13;2023-03-26;[80,90);COMUNA 5;4;1;1;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 6;4;1;0;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 6;8;6;6;2;0;0
2023;13;2023-03-26;[20,30);COMUNA 6;11;8;6;0;0;0
2023;13;2023-03-26;[30,40);COMUNA 6;12;4;4;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 6;18;12;7;0;0;0
2023;13;2023-03-26;[50,60);COMUNA 6;12;9;8;0;0;0
2023;13;2023-03-26;[60,70);COMUNA 6;9;5;4;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 6;5;4;4;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 7;6;9;2;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 7;23;14;7;0;0;0
2023;13;2023-03-26;[20,30);COMUNA 7;25;25;16;0;0;0
2023;13;2023-03-26;[30,40);COMUNA 7;29;34;27;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 7;41;27;15;0;0;0
2023;13;2023-03-26;[50,60);COMUNA 7;24;17;15;0;0;0
2023;13;2023-03-26;[60,70);COMUNA 7;13;8;5;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 7;9;7;5;0;0;0
2023;13;2023-03-26;[80,90);COMUNA 7;3;2;1;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 8;11;8;6;0;0;0
2023;13;2023-03-26;[10,20);COMUNA 8;38;31;22;1;0;0
2023;13;2023-03-26;[20,30);COMUNA 8;36;38;23;1;0;0
2023;13;2023-03-26;[30,40);COMUNA 8;29;29;25;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 8;20;13;11;0;0;0
2023;13;2023-03-26;[50,60);COMUNA 8;26;31;19;0;0;0
2023;13;2023-03-26;[60,70);COMUNA 8;18;16;9;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 8;8;9;7;0;0;0
2023;13;2023-03-26;[80,90);COMUNA 8;2;1;0;0;0;0
2023;13;2023-03-26;[0,10);COMUNA 9;31;33;20;2;0;0
2023;13;2023-03-26;[10,20);COMUNA 9;101;135;83;7;0;0
2023;13;2023-03-26;[20,30);COMUNA 9;89;100;54;3;1;0
2023;13;2023-03-26;[30,40);COMUNA 9;98;85;48;0;0;0
2023;13;2023-03-26;[40,50);COMUNA 9;112;114;71;1;0;0
2023;13;2023-03-26;[50,60);COMUNA 9;110;106;67;1;0;0
2023;13;2023-03-26;[60,70);COMUNA 9;64;53;34;0;0;0
2023;13;2023-03-26;[70,80);COMUNA 9;33;33;21;0;0;0
2023;13;2023-03-26;[80,90);COMUNA 9;12;10;7;1;0;0
2023;13;2023-03-26;[90,100);COMUNA 9;2;3;1;0;0;0
2023;13;2023-03-26;SIN DATOS;SIN DATOS;1;1;1;0;0;0
2023;13;2023-03-26;[0,10);SIN DATOS;25;16;15;0;0;0
2023;13;2023-03-26;[10,20);SIN DATOS;39;28;26;0;0;0
2023;13;2023-03-26;[20,30);SIN DATOS;33;28;22;0;0;0
2023;13;2023-03-26;[30,40);SIN DATOS;34;25;19;0;0;0
2023;13;2023-03-26;[40,50);SIN DATOS;31;25;21;2;0;0
2023;13;2023-03-26;[50,60);SIN DATOS;17;16;13;0;0;0
2023;13;2023-03-26;[60,70);SIN DATOS;17;9;7;0;0;0
2023;13;2023-03-26;[70,80);SIN DATOS;13;12;11;0;0;0
2023;13;2023-03-26;[80,90);SIN DATOS;5;2;2;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 1;4;3;1;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 1;6;4;4;0;0;0
2023;14;2023-04-02;[20,30);COMUNA 1;12;6;6;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 1;8;6;3;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 1;13;7;7;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 1;8;7;5;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 1;5;5;3;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 1;4;4;1;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 10;9;17;6;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 10;27;30;13;0;0;0
2023;14;2023-04-02;[20,30);COMUNA 10;34;45;14;2;1;0
2023;14;2023-04-02;[30,40);COMUNA 10;39;44;21;1;0;0
2023;14;2023-04-02;[40,50);COMUNA 10;50;51;28;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 10;36;45;22;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 10;32;32;13;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 10;20;20;13;0;1;1
2023;14;2023-04-02;[80,90);COMUNA 10;5;6;5;1;1;0
2023;14;2023-04-02;[90,100);COMUNA 10;2;0;0;0;1;0
2023;14;2023-04-02;[0,10);COMUNA 11;8;6;4;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 11;42;39;20;1;0;0
2023;14;2023-04-02;[20,30);COMUNA 11;32;33;15;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 11;42;36;19;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 11;42;44;23;1;0;0
2023;14;2023-04-02;[50,60);COMUNA 11;35;37;20;1;0;0
2023;14;2023-04-02;[60,70);COMUNA 11;32;26;14;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 11;23;22;16;2;0;1
2023;14;2023-04-02;[80,90);COMUNA 11;8;8;5;2;0;0
2023;14;2023-04-02;[90,100);COMUNA 11;0;1;0;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 12;6;2;1;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 12;15;9;7;0;0;0
2023;14;2023-04-02;[20,30);COMUNA 12;10;7;4;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 12;16;10;7;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 12;16;10;7;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 12;14;10;7;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 12;19;7;6;1;0;0
2023;14;2023-04-02;[70,80);COMUNA 12;7;3;2;1;0;0
2023;14;2023-04-02;[80,90);COMUNA 12;4;1;1;0;0;0
2023;14;2023-04-02;[90,100);COMUNA 12;1;0;0;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 13;7;2;1;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 13;11;8;5;0;0;0
2023;14;2023-04-02;[20,30);COMUNA 13;11;9;5;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 13;18;11;7;1;0;0
2023;14;2023-04-02;[40,50);COMUNA 13;18;10;6;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 13;10;7;4;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 13;11;3;3;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 13;10;5;4;1;0;0
2023;14;2023-04-02;[80,90);COMUNA 13;3;2;2;1;0;0
2023;14;2023-04-02;[0,10);COMUNA 14;6;6;5;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 14;26;20;11;1;0;0
2023;14;2023-04-02;[20,30);COMUNA 14;30;28;14;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 14;40;32;14;1;0;0
2023;14;2023-04-02;[40,50);COMUNA 14;38;29;22;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 14;30;22;13;1;1;0
2023;14;2023-04-02;[60,70);COMUNA 14;21;21;12;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 14;16;15;9;2;1;0
2023;14;2023-04-02;[80,90);COMUNA 14;6;3;2;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 15;5;0;0;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 15;17;7;3;0;0;0
2023;14;2023-04-02;[20,30);COMUNA 15;29;14;13;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 15;34;16;12;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 15;32;17;12;1;1;1
2023;14;2023-04-02;[50,60);COMUNA 15;23;14;8;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 15;18;10;9;1;0;0
2023;14;2023-04-02;[70,80);COMUNA 15;9;6;5;0;0;0
2023;14;2023-04-02;[80,90);COMUNA 15;2;1;0;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 2;2;0;0;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 2;3;5;3;0;0;0
2023;14;2023-04-02;[20,30);COMUNA 2;9;2;1;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 2;13;6;5;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 2;7;6;5;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 2;5;3;2;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 2;6;3;0;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 2;4;0;0;0;0;0
2023;14;2023-04-02;[80,90);COMUNA 2;2;1;1;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 3;4;1;1;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 3;8;3;2;0;0;0
2023;14;2023-04-02;[20,30);COMUNA 3;13;6;4;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 3;17;6;5;1;0;0
2023;14;2023-04-02;[40,50);COMUNA 3;9;3;3;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 3;12;9;8;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 3;6;3;3;1;0;0
2023;14;2023-04-02;[70,80);COMUNA 3;1;1;1;0;0;0
2023;14;2023-04-02;[80,90);COMUNA 3;2;1;1;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 4;9;6;5;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 4;28;13;10;1;0;0
2023;14;2023-04-02;[20,30);COMUNA 4;29;17;14;1;0;0
2023;14;2023-04-02;[30,40);COMUNA 4;29;12;9;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 4;26;8;4;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 4;20;16;12;1;0;0
2023;14;2023-04-02;[60,70);COMUNA 4;10;4;3;1;0;0
2023;14;2023-04-02;[70,80);COMUNA 4;8;4;4;0;0;0
2023;14;2023-04-02;[80,90);COMUNA 4;4;3;3;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 5;7;4;3;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 5;7;8;8;0;0;0
2023;14;2023-04-02;[20,30);COMUNA 5;17;8;5;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 5;21;10;9;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 5;14;7;6;1;0;0
2023;14;2023-04-02;[50,60);COMUNA 5;6;2;1;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 5;5;4;4;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 5;3;1;1;0;0;0
2023;14;2023-04-02;[80,90);COMUNA 5;0;1;1;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 6;2;2;1;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 6;5;2;1;0;0;0
2023;14;2023-04-02;[20,30);COMUNA 6;11;6;5;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 6;13;4;1;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 6;19;11;7;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 6;13;6;3;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 6;2;3;2;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 6;6;2;1;0;0;0
2023;14;2023-04-02;[80,90);COMUNA 6;3;2;1;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 7;6;8;2;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 7;20;28;11;2;0;0
2023;14;2023-04-02;[20,30);COMUNA 7;22;39;14;0;0;0
2023;14;2023-04-02;[30,40);COMUNA 7;40;37;17;4;0;0
2023;14;2023-04-02;[40,50);COMUNA 7;18;19;9;0;0;0
2023;14;2023-04-02;[50,60);COMUNA 7;20;16;6;0;0;0
2023;14;2023-04-02;[60,70);COMUNA 7;14;10;6;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 7;8;8;6;0;0;0
2023;14;2023-04-02;[80,90);COMUNA 7;4;3;3;0;0;0
2023;14;2023-04-02;[90,100);COMUNA 7;2;1;1;1;0;0
2023;14;2023-04-02;[0,10);COMUNA 8;15;14;7;1;0;0
2023;14;2023-04-02;[10,20);COMUNA 8;30;27;10;1;0;0
2023;14;2023-04-02;[20,30);COMUNA 8;22;32;7;1;0;0
2023;14;2023-04-02;[30,40);COMUNA 8;39;30;16;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 8;35;31;14;1;0;0
2023;14;2023-04-02;[50,60);COMUNA 8;26;28;18;1;0;0
2023;14;2023-04-02;[60,70);COMUNA 8;9;12;5;0;0;0
2023;14;2023-04-02;[70,80);COMUNA 8;6;3;2;0;0;0
2023;14;2023-04-02;[80,90);COMUNA 8;4;3;2;0;0;0
2023;14;2023-04-02;[0,10);COMUNA 9;19;28;13;0;0;0
2023;14;2023-04-02;[10,20);COMUNA 9;75;88;32;5;0;0
2023;14;2023-04-02;[20,30);COMUNA 9;60;81;30;2;0;0
2023;14;2023-04-02;[30,40);COMUNA 9;58;81;27;0;0;0
2023;14;2023-04-02;[40,50);COMUNA 9;69;88;34;1;0;0
2023;14;2023-04-02;[50,60);COMUNA 9;55;70;19;1;0;0
2023;14;2023-04-02;[60,70);COMUNA 9;40;50;23;2;0;0
2023;14;2023-04-02;[70,80);COMUNA 9;19;16;8;0;0;0
2023;14;2023-04-02;[80,90);COMUNA 9;7;7;3;1;0;0
2023;14;2023-04-02;[90,100);COMUNA 9;1;1;1;0;0;0
2023;14;2023-04-02;[0,10);SIN DATOS;13;8;4;0;0;0
2023;14;2023-04-02;[10,20);SIN DATOS;49;32;22;1;0;0
2023;14;2023-04-02;[20,30);SIN DATOS;42;30;19;0;0;0
2023;14;2023-04-02;[30,40);SIN DATOS;50;35;20;2;1;0
2023;14;2023-04-02;[40,50);SIN DATOS;29;16;9;0;0;0
2023;14;2023-04-02;[50,60);SIN DATOS;25;21;12;0;0;0
2023;14;2023-04-02;[60,70);SIN DATOS;21;18;9;0;0;1
2023;14;2023-04-02;[70,80);SIN DATOS;15;11;9;2;0;0
2023;14;2023-04-02;[80,90);SIN DATOS;2;2;2;1;0;0
2023;15;2023-04-09;[0,10);COMUNA 1;3;4;3;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 1;10;6;4;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 1;13;16;14;1;0;0
2023;15;2023-04-09;[30,40);COMUNA 1;23;9;3;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 1;14;11;5;1;0;0
2023;15;2023-04-09;[50,60);COMUNA 1;16;9;6;1;0;0
2023;15;2023-04-09;[60,70);COMUNA 1;9;4;0;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 1;3;0;0;0;0;0
2023;15;2023-04-09;[80,90);COMUNA 1;1;1;1;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 10;19;17;1;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 10;61;50;19;1;0;0
2023;15;2023-04-09;[20,30);COMUNA 10;47;36;6;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 10;50;59;20;2;1;0
2023;15;2023-04-09;[40,50);COMUNA 10;48;42;13;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 10;45;29;10;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 10;36;29;13;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 10;19;13;6;1;0;0
2023;15;2023-04-09;[80,90);COMUNA 10;2;1;0;0;0;0
2023;15;2023-04-09;[90,100);COMUNA 10;1;0;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 11;6;7;3;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 11;35;28;14;2;1;0
2023;15;2023-04-09;[20,30);COMUNA 11;45;37;22;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 11;28;22;7;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 11;40;28;14;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 11;39;33;18;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 11;25;18;13;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 11;15;15;8;1;0;0
2023;15;2023-04-09;[80,90);COMUNA 11;7;2;2;1;0;0
2023;15;2023-04-09;[0,10);COMUNA 12;5;1;0;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 12;16;16;11;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 12;7;5;3;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 12;18;13;7;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 12;17;11;9;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 12;7;4;2;1;0;0
2023;15;2023-04-09;[60,70);COMUNA 12;5;6;4;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 12;6;3;2;0;0;0
2023;15;2023-04-09;[80,90);COMUNA 12;2;2;1;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 13;7;3;2;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 13;6;6;4;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 13;14;12;6;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 13;11;9;2;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 13;9;7;6;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 13;10;5;3;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 13;9;5;4;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 13;5;3;2;0;0;0
2023;15;2023-04-09;[80,90);COMUNA 13;1;0;0;0;0;0
2023;15;2023-04-09;[90,100);COMUNA 13;0;1;1;1;0;0
2023;15;2023-04-09;[0,10);COMUNA 14;9;5;2;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 14;21;14;9;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 14;29;27;13;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 14;28;20;10;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 14;29;18;12;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 14;18;17;8;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 14;21;17;11;1;0;0
2023;15;2023-04-09;[70,80);COMUNA 14;14;11;5;0;0;0
2023;15;2023-04-09;[80,90);COMUNA 14;3;2;1;0;0;0
2023;15;2023-04-09;[90,100);COMUNA 14;1;1;1;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 15;6;4;2;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 15;18;12;10;1;0;0
2023;15;2023-04-09;[20,30);COMUNA 15;21;19;9;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 15;14;12;5;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 15;19;17;8;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 15;17;13;7;1;0;0
2023;15;2023-04-09;[60,70);COMUNA 15;10;13;11;1;0;0
2023;15;2023-04-09;[70,80);COMUNA 15;6;4;4;2;0;0
2023;15;2023-04-09;[80,90);COMUNA 15;2;1;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 2;1;1;0;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 2;6;5;2;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 2;10;7;6;1;0;0
2023;15;2023-04-09;[30,40);COMUNA 2;11;6;5;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 2;9;6;4;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 2;6;3;2;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 2;3;2;2;1;0;0
2023;15;2023-04-09;[70,80);COMUNA 2;5;4;2;0;0;0
2023;15;2023-04-09;[80,90);COMUNA 2;1;1;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 3;11;3;1;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 3;10;8;8;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 3;11;10;3;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 3;15;8;6;2;0;0
2023;15;2023-04-09;[40,50);COMUNA 3;16;11;9;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 3;12;6;3;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 3;5;3;2;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 3;1;2;2;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 4;11;7;6;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 4;14;19;13;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 4;32;23;16;1;0;0
2023;15;2023-04-09;[30,40);COMUNA 4;22;9;3;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 4;14;13;8;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 4;14;12;11;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 4;15;6;5;1;0;0
