,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status_Developed,Status_Developing
611,-0.582142465404586,0.8727219811300331,-0.19764781428830266,-1.1569889149677832,-0.3714328925945435,-0.9142808645195903,-0.1883586409152291,-0.6412396778100193,-0.19970134585779237,-0.9252918152200569,-0.8099187733361426,0.11022013306373385,0.3068585748686886,-0.3644089233602826,-0.16374340852049238,0.700069091272355,0.5903684189547526,-0.35767982368633,-0.5543851994053991,-0.4593985099361714,0.4593985099361714
612,-0.666286592499288,0.9694453980824095,-0.19764781428830266,-0.18536696094844918,-0.3714328925945435,-3.306305942603889,-0.18356156623590617,-0.6713420530811434,-0.19970134585779237,-0.5828728013971826,-1.3056773860427844,-0.016621524179215842,0.3462525358030885,-0.3644089233602826,-0.16374340852049238,0.7228125312033349,0.6126645139606535,-0.35280426486352723,-0.4012262920790245,-0.4593985099361714,0.4593985099361714
613,-0.760948735480827,1.0742290997808173,-0.19764781428830266,-0.2593224377635691,-0.3714328925945435,-0.3923844838466523,-0.21068684305898677,-0.69642736580708,-0.19970134585779237,-0.45446567121360465,-1.513979324154819,-0.35486594349374834,0.4053434772046882,-0.3644089233602826,-0.16374340852049238,0.7455559711343148,0.6349606089665546,-0.4015598530915549,-0.4624898550095741,-0.4593985099361714,0.4593985099361714
614,-0.12986778227056595,1.203193655717319,-0.19764781428830266,-0.27462357089773176,-0.3714328925945435,-0.34889311879057416,-0.21094850167785892,-0.726529741078204,-0.1934676407959019,-0.2832561643021675,-1.5223114016793002,-0.1857437338364821,0.44473743813908806,-0.3644089233602826,-0.16374340852049238,0.7910428509962751,0.6795527989783566,-0.4161865295599632,-0.5237534179401238,-0.4593985099361714,0.4593985099361714
615,-1.034417148538607,1.3966404896220717,-0.18916651266300824,-0.5015903790544791,-0.3714328925945435,-0.4358758489027305,-0.21086128213823488,-0.7566321163493278,-0.1934676407959019,-0.2404537875743082,-1.2598509596581369,-0.14346318142216552,0.5038283795406878,-0.3644089233602826,-0.16374340852049238,0.8137862909272551,0.7018488939842575,-0.503946588370413,-0.6156487623359487,-0.4593985099361714,0.4593985099361714
616,-1.1606333391806587,1.5256050455585735,-0.18916651266300824,-0.4582371685076847,-0.3714328925945435,-0.8272981344074339,-0.2037092798890625,-0.7817174290752644,-0.1934676407959019,-0.49726804794146395,-1.4098283550988016,-0.4394270483223815,0.6417072428110873,-0.3644089233602826,-0.16374340852049238,0.836529730858235,0.7464410839960595,-0.5527021765984407,-0.6769123252664984,-0.4593985099361714,0.4593985099361714
617,-1.297367545709549,1.6384490320030125,-0.18916651266300824,-0.5857466112923743,-0.3714328925945435,0.39046008716275465,-0.20004605922485225,-0.806802741801201,-0.18723393573401143,-0.41166329448574535,-1.4806510140568934,-0.3971464959080649,0.7401921451470869,-0.3644089233602826,-0.16374340852049238,0.8820166107201949,0.7687371790019608,-0.6014577648264683,-0.7381758881970485,-0.4593985099361714,0.4593985099361714
618,-1.4656557998989521,1.848016435399828,-0.18916651266300824,-0.6418507661176377,-0.3714328925945435,0.39046008716275465,-0.19830166843237118,-0.8369051170723251,-0.18100023067212093,-0.8824894384921976,-1.45982082024569,-0.8622325724655471,0.8189800670158865,-0.3644089233602826,-0.16374340852049238,0.9047600506511753,0.8133293690137626,-0.6550889118772987,-0.7994394511275981,-0.4593985099361714,0.4593985099361714
619,-1.591871990541004,-0.9408420867270237,-0.18068521103771382,-0.5015903790544791,-0.3714328925945435,0.39046008716275465,0.09632593641768114,-0.8619904297982617,-0.18100023067212093,-0.6684775548529012,-1.4014962775743203,-0.6508298103939643,0.8977679888846861,-0.3644089233602826,-0.16374340852049238,0.9502469305131351,0.8356254640196635,-0.6502133530544959,-0.8607030140581482,-0.4593985099361714,0.4593985099361714
620,-1.686534133522543,2.0334029845585495,-0.18068521103771382,-0.5347428341784983,-0.3714328925945435,0.39046008716275465,0.11272320986700317,-1.7901470006579163,-0.17476652561023046,-3.3222249119801774,-1.3806660837631168,-3.2722240600815913,0.9962528912206857,-0.3644089233602826,-0.16374340852049238,0.9729903704441151,0.8802176540314658,-0.6745911471685098,-0.7994394511275981,-0.4593985099361714,0.4593985099361714
621,-1.7496422288435691,2.089824977780769,-0.18068521103771382,-0.5092409456215605,-0.3714328925945435,0.39046008716275465,0.032132355254377847,-1.810215250838666,-0.17476652561023046,-1.7813393497772427,-1.4473227039589678,-1.750124173166195,1.0750408130894855,-0.3644089233602826,-0.16374340852049238,1.0184772503060753,0.9025137490373667,-0.6940933824597209,-0.7688076696623233,-0.4593985099361714,0.4593985099361714
622,-1.7391242129567313,2.0495235540506123,-0.18068521103771382,-0.5729956670139053,-0.3714328925945435,0.39046008716275465,-0.023339271946520104,-0.9322293054308841,-0.17476652561023046,-2.1665607403279763,-1.4514887427212086,-2.1729296973093604,1.153828734958285,-0.3644089233602826,-0.16374340852049238,1.0412206902370553,0.9248098440432677,-0.6989689412825236,-0.7075441067317737,-0.4593985099361714,0.4593985099361714
623,-1.7180881811830564,2.025342699812518,-0.18068521103771382,-0.5831964224366805,-0.3714328925945435,0.39046008716275465,-0.06468133372832141,-0.9573146181568207,-0.17476652561023046,-2.209363117055836,-1.58063594435067,-2.0883685924807276,1.1932226958926848,-0.3644089233602826,-0.16374340852049238,1.0639641301680351,0.9694020340550695,-0.6989689412825236,-0.6769123252664984,-0.4593985099361714,0.4593985099361714
624,0.3013708690897785,-0.16705475110801282,-0.2570169256653636,-1.1569889149677832,-0.3714328925945435,0.6514082774992236,-0.21103572121748299,2.228520098037129,-0.2620383964766972,0.658396123710737,-0.9765603238257701,0.6598673144498491,-0.3234448000817086,-0.3644089233602826,-0.16374340852049238,-1.0739192233440868,-1.0595426114819222,0.2273872350500013,0.08888221136537457,-0.4593985099361714,0.4593985099361714
625,1.0902220606026047,-0.5620087036635496,-0.2485356240400692,-0.2019431885104588,-0.3714328925945435,0.39046008716275465,-0.21103572121748299,-1.5994986239407982,-0.2558046914148067,0.40158186334358126,-0.07044689303842046,0.40618399996394977,-0.3234448000817086,-0.4110893036409506,-0.18038174171378982,-0.7100241844484064,-0.7028050913875059,0.7051919996846717,0.6708860592055975,-0.4593985099361714,0.4593985099361714
626,1.0797040447157678,-0.5539484189175182,-0.2485356240400692,-0.27972394860911937,-0.17797472368611011,0.34696872210667645,-0.21094850167785892,1.0595445250084832,-0.2558046914148067,0.35877948661572195,1.4105798869381445,0.3639034475496332,-0.3234448000817086,-0.37339814745801714,-0.1013321540727951,-0.7100241844484064,-0.7028050913875059,0.6710630879250524,0.578990714809773,-0.4593985099361714,0.4593985099361714
627,1.0691860288289305,-0.5539484189175182,-0.2485356240400692,-0.2873745151762008,-0.1771571458545045,0.47744281727491095,-0.21103572121748299,1.00937389955661,-0.2558046914148067,0.5299889935271591,1.4772365071339955,0.5330256572068995,-0.3234448000817086,-0.3792484174012125,-0.18853180157130983,-0.7100241844484064,-0.7028050913875059,0.6418097349882358,0.5177271518792229,-0.4593985099361714,0.4593985099361714
628,1.048149997055255,-0.5458881341714868,-0.2485356240400692,-0.30777602602175114,0.9207121067678166,0.34696872210667645,-0.21103572121748299,0.9592032741047367,-0.2558046914148067,-3.15101540506874,1.5147308559941617,0.3639034475496332,-0.3234448000817086,0.2537806034397411,-0.10324748136457113,-0.6872807445174265,-0.7028050913875059,0.6223074996970248,0.4870953704139481,-0.4593985099361714,0.4593985099361714
629,1.0271139652815793,-0.5378278494254556,-0.2485356240400692,-0.2899247040318945,0.8510884657535733,0.04252916671412931,-0.21103572121748299,0.9090326486528634,-0.2558046914148067,-0.026441903935011713,1.5855535149522533,0.11022013306373385,-0.3234448000817086,0.19369690040904264,-0.18855340739182255,-0.6872807445174265,-0.7028050913875059,0.5930541467602082,0.4258318074833985,-0.4593985099361714,0.4593985099361714
630,0.9324518223000395,-1.1987711986000273,-0.2485356240400692,-0.2465714934851001,0.8245010888587154,0.25998599199452016,-0.21103572121748299,0.8588620232009901,-0.2558046914148067,0.4443842400714405,1.5563912436165683,0.23706179030668353,-0.3234448000817086,0.11944110884528508,-0.1809987017504359,-0.6872807445174265,-0.680508996381605,0.5784274702917999,0.3952000260181237,-0.4593985099361714,0.4593985099361714
631,1.048149997055255,-0.5539484189175182,-0.2485356240400692,-0.12161223955610433,-0.35891151117320874,0.1730032618823638,-0.21103572121748299,0.8036743352039296,-0.2558046914148067,-3.1938177817965996,1.5688893599032903,0.1525006854780504,-0.3234448000817086,-0.4454623144548836,-0.10631819240520486,-0.6645373045864464,-0.680508996381605,0.5686763526461943,0.3339364630875736,-0.4593985099361714,0.4593985099361714
632,1.0165959493947423,-0.5297675646794242,-0.2485356240400692,-0.0833594067206976,0.563925119468007,0.25998599199452016,-0.21103572121748299,0.7535037097520564,-0.2558046914148067,0.27317473316000335,1.3230930729310897,-3.103101850424325,-0.3234448000817086,0.022536828739770583,-0.18121290855706157,-0.6645373045864464,-0.680508996381605,0.534547440886575,0.27267290015702395,-0.4593985099361714,0.4593985099361714
633,1.0165959493947423,-0.5781292731556124,-0.2485356240400692,-0.08845978443208508,-0.2955167472240111,0.25998599199452016,-0.21103572121748299,0.7033330843001832,-0.2558046914148067,0.27317473316000335,1.0189722432875192,0.2793423427210001,-0.3234448000817086,-0.4512371632812306,-0.10851754274109886,-0.6645373045864464,-0.658212901375704,0.5052940879497584,0.24204111869174913,-0.4593985099361714,0.4593985099361714
634,0.9219338064132024,-1.1987711986000273,-0.2485356240400692,-0.10121072871055398,0.22497803049318532,0.216494626938442,-0.21103572121748299,0.6531624588483099,-0.2558046914148067,0.27317473316000335,0.7898401113642818,0.2793423427210001,-0.3234448000817086,-0.10277580167964658,-0.18129000079066482,-0.6417938646554664,-0.658212901375704,0.47116517619013903,0.18077755576119897,-0.4593985099361714,0.4593985099361714
635,0.985041901734228,-0.5458881341714868,-0.2485356240400692,-0.11396167298902311,0.13311788256080342,-3.2193232124917333,-0.21094850167785892,-1.6597033744830463,-0.2558046914148067,0.35877948661572195,0.7565118012663563,0.3639034475496332,-0.3234448000817086,-0.14400206833968798,-0.11076936171052588,-0.6417938646554664,-0.635916806369803,0.45166294089892794,0.11951399283064937,-0.4593985099361714,0.4593985099361714
636,0.8903797587526897,-1.2310123375841528,-0.2485356240400692,-0.11651186184471685,0.15338109085931914,0.25998599199452016,-0.21103572121748299,0.547804145399376,-0.2558046914148067,-3.15101540506874,0.7815080338398003,-3.103101850424325,-0.3234448000817086,-0.16442705160535315,-0.18166131727412937,-0.6190504247244863,-0.635916806369803,0.4321607056077169,0.05825042990009922,-0.4593985099361714,0.4593985099361714
637,0.9219338064132024,-1.3196754697904978,-0.2485356240400692,-0.12926280612318575,0.16704650134773066,0.12951189682628564,-0.21094850167785892,0.49763351994750277,-0.2558046914148067,0.23037235643214404,1.0523005533854448,0.23706179030668353,-0.3234448000817086,-0.1838233129037385,-0.1130256610643266,-0.5963069847935063,-0.613620711363902,0.4126584703165058,0.027618648434824408,-0.4593985099361714,0.4593985099361714
638,0.9534878540737153,-0.5297675646794242,-0.2485356240400692,-0.09611035099916651,-0.31460520648596085,0.47744281727491095,-0.21103572121748299,0.44746289449562954,-0.2558046914148067,0.4871866167992998,0.9606477006161501,0.49074510479258293,-0.3234448000817086,-0.4625557968939034,-0.18855618448957484,-0.5963069847935063,-0.5913246163580008,0.39803179384809756,-0.0336449144957252,-0.4593985099361714,0.4593985099361714
639,0.8693437269790141,-1.3196754697904978,-0.2485356240400692,-0.06550808473084099,0.0654666940603932,-3.262814577547811,-0.21103572121748299,0.4023093315889437,-0.2558046914148067,0.40158186334358126,0.5523759019165625,0.3639034475496332,-0.3234448000817086,-0.19782819727813003,-0.11541716805069321,-0.5735635448625264,-0.5913246163580008,0.37852955855688647,-0.09490847742627535,-0.4593985099361714,0.4593985099361714
640,0.8798617428658512,-0.5378278494254556,-0.2485356240400692,-0.05275714045237209,-0.32404946171184074,0.25998599199452016,-0.21103572121748299,0.3521387061370705,-0.2558046914148067,-3.1938177817965996,0.4982173980074336,0.23706179030668353,-0.3234448000817086,-0.4681059753031925,-0.1167382334514518,-0.5508201049315463,-0.5690285213520999,0.3492762056200699,-0.12554025889155015,-0.4593985099361714,0.4593985099361714
641,0.9219338064132024,-0.5620087036635496,-0.2570169256653636,-0.2019431885104588,-0.3714328925945435,0.47744281727491095,-0.19306849605492798,1.270261151906351,-0.2620383964766972,0.4871866167992998,-0.07044689303842046,0.49074510479258293,-0.3234448000817086,0.37370365063077476,-0.18862949987023497,-0.7555110643103665,-0.769693376405209,0.939218823179204,1.007835655323622,2.1767593459084997,-2.1767593459084997
642,0.9008977746395268,-0.5458881341714868,-0.2570169256653636,1.9363901669887844,0.5765048565344859,0.5209341823309891,-0.21103572121748299,1.240158776635227,-0.2620383964766972,0.5299889935271591,0.7815080338398003,0.5330256572068995,-0.3234448000817086,0.5157039917215552,-0.11094435589688942,-0.7555110643103665,-0.7473972813993079,0.9245921467107957,0.9465720923930718,2.1767593459084997,-2.1767593459084997
643,0.8903797587526897,-0.5458881341714868,-0.2570169256653636,2.0001448883811292,0.5840560495887639,0.5644255473870673,-0.21103572121748299,1.2100564013641029,-0.2620383964766972,0.5727913702550184,0.7940061501265224,0.575306209621216,-0.3234448000817086,0.5237736459390936,-0.11062406395612671,-0.7555110643103665,-0.7473972813993079,0.9099654702423874,0.8853085294625223,2.1767593459084997,-2.1767593459084997
644,0.8272716634316627,-1.21489176809209,-0.2570169256653636,1.770627891368688,0.5602108680004801,0.6514082774992236,-0.21086128213823488,1.1799540260929788,-0.2620383964766972,0.5727913702550184,0.7815080338398003,0.575306209621216,-0.3234448000817086,0.4982912662155311,-0.11040432146798147,-0.7555110643103665,-0.7473972813993079,0.9002143525967818,0.7934131850666973,2.1767593459084997,-2.1767593459084997
645,0.8167536475448256,-1.21489176809209,-0.2570169256653636,1.9491411112672532,0.5912252110618672,0.6079169124431455,-0.20998908674199435,1.1498516508218548,-0.2620383964766972,0.5727913702550184,0.7815080338398003,0.575306209621216,-0.3234448000817086,0.5963184418210652,-0.18147832504623929,-0.7327676243793865,-0.7473972813993079,0.866085440837163,0.7627814036014224,2.1767593459084997,-2.1767593459084997
646,0.7746815839974743,-1.1987711986000273,-0.2570169256653636,1.926189411566009,-0.26734290345810074,0.6079169124431455,-0.2104251844401146,-1.5944815613956107,-0.2620383964766972,0.6155937469828777,0.9689797781406313,0.6175867620355326,-0.3234448000817086,-0.3953395090777903,-0.1076230950970452,-0.7327676243793865,-0.7251011863934069,0.8417076467231492,0.6708860592055975,2.1767593459084997,-2.1767593459084997
647,0.7431275363369615,-1.1745903443619332,-0.2570169256653636,1.954241488978641,0.7155090083007938,0.6079169124431455,-0.21086128213823488,-1.6245839366667347,-0.2620383964766972,0.5727913702550184,0.9398175068049464,0.575306209621216,-0.3234448000817086,0.5675813974259438,-0.18121253827736128,-0.7100241844484064,-0.7251011863934069,0.8417076467231492,0.6708860592055975,2.1767593459084997,-2.1767593459084997
648,0.7115734886764488,-0.392742723996891,-0.2570169256653636,1.9159886561432342,0.8488491285713463,0.6079169124431455,-0.20658752469665626,1.0545274624632957,-0.2620383964766972,0.5727913702550184,0.7398476462173935,0.575306209621216,-0.3234448000817086,0.6982175470213571,-0.18120365156455398,-0.7100241844484064,-0.7028050913875059,0.8270809702547409,0.7015178406708729,2.1767593459084997,-2.1767593459084997
649,0.6905374569027731,-0.4088632934889537,-0.2570169256653636,2.0434980989279237,0.6447859852100081,0.5209341823309891,-0.21103572121748299,1.0194080246469848,-0.2620383964766972,0.5727913702550184,0.6315306383991357,0.575306209621216,-0.3234448000817086,0.5216637044770516,-0.18933169829389096,-0.6872807445174265,-0.7028050913875059,0.7929520584951215,0.7015178406708729,2.1767593459084997,-2.1767593459084997
650,0.7010554727896117,-0.4169235782349851,-0.2570169256653636,1.8573343124622768,0.41125495446919763,0.39046008716275465,-0.21094850167785892,0.9893056493758606,-0.2620383964766972,0.5727913702550184,0.4273947390493419,0.575306209621216,-0.3234448000817086,0.3574374092339672,-0.18940560612207158,-0.6872807445174265,-0.680508996381605,0.7441964702670939,0.578990714809773,2.1767593459084997,-2.1767593459084997
651,0.6274293615817476,-0.392742723996891,-0.2570169256653636,1.7961297799256257,-0.2872942502034706,0.39046008716275465,-0.21086128213823488,0.9592032741047367,-0.2620383964766972,0.5727913702550184,0.4023985064758976,0.575306209621216,-0.3234448000817086,-0.405230933258257,-0.18933158720998086,-0.6872807445174265,-0.680508996381605,0.7149431173302773,0.4870953704139481,2.1767593459084997,-2.1767593459084997
652,0.6484653933554233,-0.4088632934889537,-0.2570169256653636,2.1837584859910817,0.1902544143889553,0.39046008716275465,-0.2063258660777841,0.9291008988336127,-0.2620383964766972,0.5727913702550184,0.26491922732195483,0.575306209621216,-0.3234448000817086,0.2071722645670619,-0.1893316427519359,-0.6645373045864464,-0.658212901375704,0.6856897643934607,0.3952000260181237,2.1767593459084997,-2.1767593459084997
653,0.5748392821475592,-0.3443810155207028,-0.2570169256653636,2.354621139322566,-0.3243015926589416,0.39046008716275465,-0.20937854996462596,0.8989985235624887,-0.2620383964766972,0.5299889935271591,0.1774324133149004,0.49074510479258293,-0.3234448000817086,-0.4382047002245172,-0.18940560612207158,-0.6645373045864464,-0.658212901375704,0.6564364114566441,0.27267290015702395,2.1767593459084997,-2.1767593459084997
654,0.5853572980343963,-0.3282604460286401,-0.2570169256653636,2.255163773950508,-0.3655784506232613,0.39046008716275465,-0.21051240397973867,0.873913210836552,-0.2620383964766972,0.5299889935271591,0.11077579311904968,0.5330256572068995,-0.3234448000817086,-0.448146152310128,-0.18940560612207158,-0.6417938646554664,-0.635916806369803,0.6271830585198275,0.18077755576119897,2.1767593459084997,-2.1767593459084997
655,0.5958753139212348,-0.3121398765365774,-0.2570169256653636,2.1939592414138573,-0.04392006876146583,0.39046008716275465,-0.21033796490049056,0.8438108355654284,-0.2620383964766972,0.4871866167992998,0.5148815530563964,0.49074510479258293,-0.3234448000817086,-0.1027581966693092,-0.18940560612207158,-0.6417938646554664,-0.635916806369803,0.5784274702917999,0.08888221136537457,2.1767593459084997,-2.1767593459084997
656,0.5748392821475592,-0.304079591790546,-0.2570169256653636,2.086851309474718,-0.044707867865332214,0.39046008716275465,-0.2102507453608665,0.8187255228394917,-0.2620383964766972,0.4871866167992998,0.7231834911684307,0.4484645523782664,-0.3234448000817086,-0.12726431878106367,-0.1893318834337411,-0.6190504247244863,-0.613620711363902,0.5296718820637722,0.05825042990009922,2.1767593459084997,-2.1767593459084997
657,1.0376319811684165,-0.5861895579016437,-0.2485356240400692,-0.2019431885104588,-0.3714328925945435,0.6948996425553018,-0.21103572121748299,1.154868713367042,-0.2558046914148067,0.7011985004385963,-0.07044689303842046,0.7021478668641657,-0.3234448000817086,-0.4399814111636495,-0.16374340852049238,-0.3006422656907661,-0.34606757129308985,0.6954408820390663,0.578990714809773,-0.4593985099361714,0.4593985099361714
658,1.0271139652815793,-0.5781292731556124,-0.2485356240400692,-0.04510657388529066,-0.36455562182081797,0.6079169124431455,-0.21103572121748299,-1.5894644988504236,-0.2558046914148067,0.7011985004385963,2.364602763491262,0.7021478668641657,-0.3234448000817086,-0.49163807842492274,-0.16374340852049238,-0.3233857056217461,-0.34606757129308985,0.6905653232162635,0.6096224962750479,-0.4593985099361714,0.4593985099361714
659,0.9955599176210665,-0.5539484189175182,-0.2485356240400692,-0.09356016214347278,-0.3232960229555486,0.5644255473870673,-0.21103572121748299,1.0796127751892324,-0.2558046914148067,0.7011985004385963,1.481402545896236,0.7021478668641657,-0.3234448000817086,-0.446458436384307,-0.16374340852049238,-0.3233857056217461,-0.34606757129308985,0.6954408820390663,0.8240449665319721,-0.4593985099361714,0.4593985099361714
660,0.9955599176210665,-0.5539484189175182,-0.2485356240400692,-0.09866053985486024,0.001984780817368016,0.5644255473870673,-0.21103572121748299,1.0444933373729213,-0.2558046914148067,0.658396123710737,1.1106250960568147,0.7021478668641657,-0.3234448000817086,-0.013959530068214845,-0.16374340852049238,-0.3233857056217461,-0.3683636662989908,0.71981867615308,1.1303627811847212,-0.4593985099361714,0.4593985099361714
661,1.0060779335079038,-0.5861895579016437,-0.2485356240400692,-0.10376091756624795,-0.32008162261367235,0.5644255473870673,-0.21103572121748299,1.0043568370114224,-0.2558046914148067,0.7011985004385963,-1.8014359987494262,0.6175867620355326,-0.3234448000817086,-0.44647566777701053,-0.16374340852049238,-0.3233857056217461,-0.3683636662989908,0.7295697937986856,1.3754170329069209,-0.4593985099361714,0.4593985099361714
662,0.9219338064132024,-0.5378278494254556,-0.2485356240400692,-0.10631110642194168,0.02466799159410795,0.5644255473870673,-0.21103572121748299,0.9692373991951114,-0.2558046914148067,0.7011985004385963,-1.9722435880012943,0.575306209621216,-0.3234448000817086,-0.070359446648273,-0.16374340852049238,-0.3233857056217461,-0.3683636662989908,0.7490720290898967,1.7123666290249453,-0.4593985099361714,0.4593985099361714
663,0.9324518223000395,-1.2390726223301842,-0.2485356240400692,-0.13691337269026718,0.0405648816050006,0.5644255473870673,-0.21103572121748299,0.9291008988336127,-0.2558046914148067,0.7011985004385963,2.439591461211594,0.575306209621216,-0.3234448000817086,-0.08475392763655724,-0.16374340852049238,-0.3233857056217461,-0.3683636662989908,0.7393209114442911,1.7429984104902196,-0.4593985099361714,0.4593985099361714
664,0.9114157905263653,-1.2310123375841528,-0.2485356240400692,-0.07315865129792243,-0.014910368773324377,0.5209341823309891,-0.21103572121748299,0.8939814610173016,-0.2558046914148067,0.7011985004385963,-1.7222812622668533,0.5330256572068995,-0.3234448000817086,-0.09290240848025631,-0.16374340852049238,-0.3233857056217461,-0.3683636662989908,0.6856897643934607,1.5592077216985707,-0.4593985099361714,0.4593985099361714
665,0.9324518223000395,-1.21489176809209,-0.2485356240400692,-0.10631110642194168,0.006270686200870515,0.4339514522188328,-0.21103572121748299,0.8538449606558028,-0.2558046914148067,0.7011985004385963,-1.8764246964697588,0.4484645523782664,-0.3234448000817086,-0.10734113874926676,-0.16374340852049238,-0.3233857056217461,-0.3683636662989908,0.6028052644058137,1.2222581255805463,-0.4593985099361714,0.4593985099361714
666,0.9219338064132024,-1.21489176809209,-0.2485356240400692,-0.09611035099916651,-0.10806067845614019,0.25998599199452016,-0.21103572121748299,0.8137084602943043,-0.2558046914148067,0.7011985004385963,0.7273495299306714,0.2793423427210001,-0.3234448000817086,-0.14606458134860717,-0.16374340852049238,-0.3233857056217461,-0.3683636662989908,0.49554297030415284,0.8240449665319721,-0.4593985099361714,0.4593985099361714
667,0.8377896793185013,-1.1745903443619332,-0.2485356240400692,-0.017054496472658883,-0.11034310947611906,0.5209341823309891,-0.21103572121748299,0.7735719599328056,-0.2558046914148067,0.7011985004385963,1.4439081970360699,0.2793423427210001,-0.3234448000817086,-0.21301898253493762,-0.16374340852049238,-0.3233857056217461,-0.34606757129308985,0.4321607056077169,0.6708860592055975,-0.4593985099361714,0.4593985099361714
668,0.8483076952053383,-1.190710913853996,-0.2485356240400692,-0.042556385029596924,-0.3691767507365256,0.6948996425553018,-0.21103572121748299,0.7334354595713071,-0.2558046914148067,0.658396123710737,0.08994559930784596,0.23706179030668353,-0.3234448000817086,-0.4717652341736426,-0.16374340852049238,-0.3233857056217461,-0.34606757129308985,0.3639028820884782,0.36456824455284836,-0.4593985099361714,0.4593985099361714
669,0.858825711092177,-1.1826506291079646,-0.2485356240400692,-0.040006196173903184,-0.3410735828101138,0.6948996425553018,-0.21103572121748299,0.6882818966646213,-0.2558046914148067,0.658396123710737,0.16076825826593763,-0.4394270483223815,-0.3234448000817086,-0.25716616131697667,-0.16374340852049238,-0.3006422656907661,-0.34606757129308985,0.31027173503764777,0.27267290015702395,-0.4593985099361714,0.4593985099361714
670,0.8903797587526897,-1.1745903443619332,-0.2485356240400692,-0.11396167298902311,-0.2030030446797562,0.6514082774992236,-0.21103572121748299,0.6481453963031225,-0.2558046914148067,0.658396123710737,0.23992299474851086,0.7021478668641657,-0.3234448000817086,-0.27208449379360405,-0.16374340852049238,-0.3006422656907661,-0.34606757129308985,0.3005206173920422,0.15014577429592418,-0.4593985099361714,0.4593985099361714
671,0.7851995998843129,-0.40080300874292235,-0.2485356240400692,-0.12926280612318575,-0.20913156133695782,0.6514082774992236,-0.21103572121748299,-1.6546863119378588,-0.2558046914148067,0.7011985004385963,0.14410410321697487,0.6598673144498491,-0.3234448000817086,-0.284281495693621,-0.16374340852049238,-0.27789882575978603,-0.32377147628718883,0.2712672644552262,0.08888221136537457,-0.4593985099361714,0.4593985099361714
672,0.8062356316579885,-0.40080300874292235,-0.2485356240400692,-0.15986507239151126,-0.34660865206585595,0.6514082774992236,-0.21103572121748299,0.5528212079445634,-0.2558046914148067,0.658396123710737,0.3232437699933247,0.5330256572068995,-0.3234448000817086,-0.29113204038603974,-0.16374340852049238,-0.27789882575978603,-0.32377147628718883,0.23713835269560682,0.027618648434824408,-0.4593985099361714,0.4593985099361714
673,1.6581949184918403,-0.9086009477428982,-0.2570169256653636,-0.2019431885104588,-0.3714328925945435,0.6079169124431455,-0.21103572121748299,-1.609532749031173,-0.2620383964766972,0.6155937469828777,-0.07044689303842046,0.6175867620355326,-0.3234448000817086,-0.31866275716134956,-0.1872479677944168,-0.8692282639652666,-0.858877756428813,1.0903611466860896,0.7015178406708729,2.1767593459084997,-2.1767593459084997
674,1.4478346007550866,-0.9005406629968669,-0.2570169256653636,-1.1569889149677832,-0.26713291134149414,0.5644255473870673,-0.21016352582124245,1.0745957126440449,-0.2620383964766972,0.7011985004385963,0.6023683670634508,0.7021478668641657,-0.3234448000817086,-0.29160078120484295,-0.1872802932122533,-0.8919717038962467,-0.858877756428813,1.0708589113948785,0.6096224962750479,2.1767593459084997,-2.1767593459084997
675,1.237474283018333,-0.8924803782508355,-0.2570169256653636,1.1458316217237092,-0.26472710092065227,0.5644255473870673,-0.21103572121748299,1.0444933373729213,-0.2620383964766972,0.7011985004385963,0.6398627159236169,0.7021478668641657,-0.3234448000817086,-0.28685563867441605,-0.1682357529284872,-0.8919717038962467,-0.858877756428813,1.0708589113948785,0.5483589333444983,2.1767593459084997,-2.1767593459084997
676,1.1322941241499562,-0.8763598087587728,-0.2570169256653636,1.5309101389334718,0.7151950611424087,0.5644255473870673,-0.21094850167785892,1.0194080246469848,-0.2620383964766972,0.7011985004385963,0.6315306383991357,0.7021478668641657,-0.3234448000817086,1.6803866187207595,-0.18731134116512377,-0.8919717038962467,-0.858877756428813,1.0708589113948785,0.5483589333444983,2.1767593459084997,-2.1767593459084997
677,1.1007400764894435,-0.8682995240127415,-0.2570169256653636,1.5666127829131846,0.8578657057117971,0.5644255473870673,-0.21103572121748299,0.9993397744662351,-0.2620383964766972,0.7011985004385963,0.6731910260215425,0.7021478668641657,-0.3234448000817086,1.9273100285045466,-0.16858864799686166,-0.8919717038962467,-0.858877756428813,1.0562322349264703,0.5483589333444983,2.1767593459084997,-2.1767593459084997
678,1.0797040447157678,-0.8521789545206787,-0.2570169256653636,1.7272746808218935,-0.2288823929341932,0.5644255473870673,-0.20946576950425003,0.9742544617402985,-0.2620383964766972,0.7011985004385963,0.5440438243920813,0.7021478668641657,-0.3234448000817086,-0.21009390623492324,-0.18735383076073361,-0.8919717038962467,-0.858877756428813,1.085485587863287,0.7934131850666973,2.1767593459084997,-2.1767593459084997
